question_id,disease_group,question_type,difficulty,question,ground_truth,expected_behavior,expected_source,note,review_status,validation_status,validation_reason,source_generation,source_group,source_file,chunk_id,retrieval_evaluated,hit_any_at_5,matched_at_5,retrieved_sources_json,retrieval_filter_keep,retrieval_filter_reason
Q311,TRUYEN NHIEM 1,classification,hard,Vi khuẩn Haemophilus Influenzae có liên quan như thế nào với bệnh viêm gan C?,"Haemophilus Influenzae không liên quan đến bệnh viêm gan C, nó là một vi khuẩn gây ra các bệnh về đường hô hấp.",answer_from_context,Truyen-nhiem-1_text_0013,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0013,1,1.0,truyen-nhiem-1_text_0013,"[{""rank"": 1, ""chunk_id"": ""Truyen-nhiem-1_text_0164"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 65, ""page_end"": 65, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""Truyen-nhiem-1_text_0013"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": """", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""Truyen-nhiem-1_text_0106"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG A. THỜI KỲ Ủ BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 44, ""page_end"": 44, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh do virus corona hay covid-19_text_0004"", ""disease"": ""BỆNH DO VIRUS CORONA HAY COVID 19"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""bệnh do virus corona hay covid-19.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0012"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": """", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}]",1,retrieval_hit
Q313,TRUYEN NHIEM 1,summary,hard,Tỷ lệ mắc uốn ván hàng năm ở Việt Nam là bao nhiêu và tỷ lệ tử vong là bao nhiêu?,"Tỷ lệ mắc uốn ván hàng năm ở Việt Nam là 1,87 trường hợp/100.000 dân với tỷ lệ tử vong dưới 5%.",answer_from_context,Truyen-nhiem-1_text_0055,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0055,1,1.0,truyen-nhiem-1_text_0055,"[{""rank"": 1, ""chunk_id"": ""Truyen-nhiem-1_text_0055"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG A. THỜI KỲ Ủ BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 26, ""page_end"": 26, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh viêm gan virus c_text_0008"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""dịch cúm A_text_0007"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""dịch cúm A_text_0005"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""dịch cúm A_text_0004"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}]",1,retrieval_hit
Q316,DỊCH CÚM A,management,hard,Các biện pháp phòng bệnh cúm A(H7N9) hiện nay bao gồm những gì?,Các biện pháp phòng bệnh hiện nay chủ yếu dựa vào vệ sinh cá nhân và ngăn ngừa lây truyền tại cộng đồng.,answer_from_context,dịch cúm A_text_0008,,need_review,passed,passed,llm_from_chunk,in_scope_hard,dịch cúm A.pdf,dịch cúm A_text_0008,1,1.0,dịch cúm a_text_0008,"[{""rank"": 1, ""chunk_id"": ""cúm A_text_0004"", ""disease"": ""CÚM A"", ""section_title"": """", ""source_file"": ""cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""dịch cúm A_text_0008"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0173"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""LÂM SÀNG KHỚP, NHỨC HAI 4. XUẤT HUYẾT NIÊM 3. SUY HÔ HẤP."", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 64, ""page_end"": 64, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0203"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": """", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 76, ""page_end"": 76, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""sốt xuất huyết dengue_text_0102"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD Ở PNCT"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 34, ""page_end"": 34, ""content_type"": ""text""}]",1,retrieval_hit
Q319,DỊCH CÚM A,management,hard,"Tại sao việc chỉ đạo tuyến và hỗ trợ tuyến dưới về chuyên môn, nhân lực, vật lực là quan trọng trong công tác phòng, chống dịch bệnh tại các cơ sở khám chữa bệnh?","Việc chỉ đạo tuyến và hỗ trợ tuyến dưới về chuyên môn, nhân lực, vật lực giúp đảm bảo chất lượng công tác phòng, chống dịch bệnh tại các cơ sở khám chữa bệnh. Điều này góp phần nâng cao hiệu quả giám sát và kiểm soát dịch bệnh trong phạm vi địa phương.",answer_from_context,dịch cúm A_text_0059,,need_review,passed,passed,llm_from_chunk,in_scope_hard,dịch cúm A.pdf,dịch cúm A_text_0059,1,1.0,dịch cúm a_text_0059,"[{""rank"": 1, ""chunk_id"": ""dịch cúm A_text_0059"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 18, ""page_end"": 18, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""dịch cúm A_text_0033"", ""disease"": ""DỊCH CÚM A"", ""section_title"": ""KHUYẾN CÁO PHÒNG CHỐNG DỊCH CHO PHÙ HỢP VỚI CÁC ĐỐI TƯỢNG NGUY CƠ."", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 9, ""page_end"": 9, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""dịch cúm A_text_0041"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0004"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""CHẨN ĐOÁN VÀ ĐIỀU TRỊ"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0006"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""CHẨN ĐOÁN VÀ ĐIỀU TRỊ"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}]",1,retrieval_hit
Q322,BỆNH DO VIRUS CORONA HAY COVID 19 / BỆNH SỞI,comparison,medium,"Trong xử lý người bệnh tử vong do virus corona so sánh với việc bổ sung Vitamin A cho trẻ em mắc bệnh sởi, điểm khác nhau chính là gì?","Điểm khác nhau chính giữa hai bệnh/chủ đề này là trong xử lý người bệnh tử vong do virus corona, quy trình bao gồm khâm liệm tại chỗ, khử khuẩn bằng hóa chất và chuyển tử thi đến nơi chôn cất hoặc hỏa táng. Trong khi đó, việc bổ sung Vitamin A cho trẻ em mắc bệnh sởi liên quan đến liều lượng vitamin A dựa trên nhóm tuổi và tình trạng sức khỏe của trẻ.",answer_from_context,bệnh do virus corona hay covid-19_text_0021;bệnh sởi_text_0024,,need_review,passed,passed,llm_comparison,comparison,bệnh do virus corona hay covid-19.pdf;bệnh sởi.pdf,bệnh do virus corona hay covid-19_text_0021;bệnh sởi_text_0024,1,1.0,bệnh sởi_text_0024,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0275"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""Truyen-nhiem-1_text_0021"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ THUỐC KHÁNG VIRUS ACYCLOVIR"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 14, ""page_end"": 14, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""dịch cúm A_text_0008"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sởi_text_0024"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""ĐIỀU TRỊ BỆNH SỞI KHÔNG BIẾN CHỨNG"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh viêm gan virus c_text_0036"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""ĐIỀU TRỊ VIÊM GAN VI RÚT C Ở MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 17, ""page_end"": 17, ""content_type"": ""text""}]",1,retrieval_hit
Q340,BỆNH SỞI / VIÊM GAN VIRUS D,comparison,medium,"Trong quá trình chẩn đoán, xét nghiệm nào có độ đặc hiệu cao hơn trong việc phân biệt viêm gan virus D cấp và mạn tính giữa Anti-HD IgM và HDV-RNA?","HDV-RNA có độ đặc hiệu cao hơn trong việc chẩn đoán viêm gan vi rút D vì nó xuất hiện trong cả 3 thể bệnh và là xét nghiệm để đánh giá đáp ứng điều trị thuốc kháng vi rút, trong khi Anti-HD IgM chỉ xuất hiện thời gian ngắn trong trường hợp viêm gan vi rút D cấp khỏi hoàn toàn.",answer_from_context,bệnh sởi_text_0046;viêm gan virus d_text_0008,,need_review,passed,passed,llm_comparison,comparison,bệnh sởi.pdf;viêm gan virus d.pdf,bệnh sởi_text_0046;viêm gan virus d_text_0008,1,1.0,viêm gan virus d_text_0008,"[{""rank"": 1, ""chunk_id"": ""viêm gan virus d_text_0008"", ""disease"": ""VIÊM GAN VIRUS D"", ""section_title"": ""CHẨN ĐOÁN"", ""source_file"": ""viêm gan virus d.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""viêm gan virus b_text_0010"", ""disease"": ""VIÊM GAN VIRUS B"", ""section_title"": ""ĐIỀU TRỊ CHO MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""viêm gan virus b.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh viêm gan virus c_text_0018"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""DỰ PHÒNG LÂY NHIỄM HCV TRONG CỘNG ĐỒNG."", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""viêm gan virus b_text_0015"", ""disease"": ""VIÊM GAN VIRUS B"", ""section_title"": ""ĐIỀU TRỊ CHO MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""viêm gan virus b.pdf"", ""page_start"": 6, ""page_end"": 6, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh viêm gan virus c_text_0017"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""XÉT NGHIỆM ANTI-HCV."", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 10, ""page_end"": 10, ""content_type"": ""text""}]",1,retrieval_hit
Q350,VIÊM GAN VIRUS B / BỆNH VIÊM GAN VIRUS C,comparison,medium,"Trong việc quản lý bệnh viêm gan virus B và viêm gan virus C, điều gì khác biệt về cách tiếp cận trong trường hợp sử dụng thuốc ức chế miễn dịch?","Trong trường hợp nhiễm HBV (HBsAg dương tính hoặc anti-HBc dương tính) được ghép tạng, dùng thuốc ức chế miễn dịch, cần xét nghiệm HBV DNA và điều trị dự phòng viêm gan vi rút B mạn bùng phát bằng thuốc ETV, TDF hoặc LAM. Trong khi đó, đối với bệnh viêm gan virus C, không có thông tin về việc sử dụng các thuốc kích thích CYP3A như phenobarbital hay rifampicin trong quá trình điều trị.",answer_from_context,viêm gan virus b_text_0014;bệnh viêm gan virus c_text_0069,,need_review,passed,passed,llm_comparison,comparison,viêm gan virus b.pdf;bệnh viêm gan virus c.pdf,viêm gan virus b_text_0014;bệnh viêm gan virus c_text_0069,1,1.0,viêm gan virus b_text_0014,"[{""rank"": 1, ""chunk_id"": ""bệnh viêm gan virus c_text_0029"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""ĐIỀU TRỊ VIÊM GAN VI RÚT C Ở MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 15, ""page_end"": 15, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sốt rét_text_0019"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""viêm gan virus b_text_0014"", ""disease"": ""VIÊM GAN VIRUS B"", ""section_title"": ""ĐIỀU TRỊ CHO MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""viêm gan virus b.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0159"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 62, ""page_end"": 62, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0021"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ THUỐC KHÁNG VIRUS ACYCLOVIR"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 14, ""page_end"": 14, ""content_type"": ""text""}]",1,retrieval_hit
Q353,DỊCH CÚM A / TRUYEN NHIEM 1,comparison,medium,"Trong việc phòng chống dịch, hệ thống cán bộ tuyên truyền được tập trung như thế nào giữa bệnh cúm A và nhiễm trùng đường tiêu hóa?","Đối với bệnh cúm A, tập trung vào nâng cao khả năng đáp ứng của hệ thống cán bộ tuyên truyền trong và ngoài ngành y tế. Trong khi đó, đối với nhiễm trùng đường tiêu hóa, không đề cập đến việc tập trung vào đội ngũ tuyên truyền cụ thể.",answer_from_context,dịch cúm A_text_0042;Truyen-nhiem-1_text_0207,,need_review,passed,passed,llm_comparison,comparison,dịch cúm A.pdf;Truyen-nhiem-1.pdf,dịch cúm A_text_0042;Truyen-nhiem-1_text_0207,1,1.0,dịch cúm a_text_0042,"[{""rank"": 1, ""chunk_id"": ""dịch cúm A_text_0008"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0110"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 36, ""page_end"": 36, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""dịch cúm A_text_0042"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""viêm gan virus e_text_0010"", ""disease"": ""VIÊM GAN VIRUS E"", ""section_title"": ""PHÒNG BỆNH KHÔNG ĐẶC HIỆU"", ""source_file"": ""viêm gan virus e.pdf"", ""page_start"": 4, ""page_end"": 4, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh viêm gan virus c_text_0049"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""DỰ PHÒNG NHIỄM HCV"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 21, ""page_end"": 21, ""content_type"": ""text""}]",1,retrieval_hit
Q361,Ngoài phạm vi,out_of_scope,medium,Tài liệu hiện có có cung cấp hướng dẫn điều trị bệnh tay chân miệng không?,Cần trả lời rằng chưa tìm thấy thông tin này trong tài liệu hiện có nếu bệnh tay chân miệng không nằm trong cơ sở tri thức được cung cấp.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q362,Ngoài phạm vi,out_of_scope,medium,Tài liệu có nói về phác đồ điều trị ung thư phổi không?,Cần trả lời rằng chưa tìm thấy thông tin về phác đồ điều trị ung thư phổi trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q363,Ngoài phạm vi,out_of_scope,medium,Tài liệu có hướng dẫn dùng thuốc điều trị tăng huyết áp không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị tăng huyết áp trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q364,Ngoài phạm vi,out_of_scope,medium,Tài liệu có cung cấp hướng dẫn điều trị đái tháo đường type 2 không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị đái tháo đường type 2 trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q365,Ngoài phạm vi,out_of_scope,medium,Tài liệu hiện có có nói về điều trị trầm cảm không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị trầm cảm trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q366,Ngoài phạm vi,out_of_scope,medium,Tài liệu có hướng dẫn xử trí đột quỵ não cấp không?,Cần trả lời rằng chưa tìm thấy thông tin về xử trí đột quỵ não cấp trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q367,Ngoài phạm vi,out_of_scope,medium,Tài liệu có nêu phác đồ điều trị hen phế quản mạn tính không?,Cần trả lời rằng chưa tìm thấy thông tin về phác đồ điều trị hen phế quản mạn tính trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q368,Ngoài phạm vi,out_of_scope,medium,Tài liệu có hướng dẫn điều trị suy thận mạn không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị suy thận mạn trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q369,Ngoài phạm vi,out_of_scope,medium,Tài liệu có nói về chăm sóc bệnh vảy nến không?,Cần trả lời rằng chưa tìm thấy thông tin về chăm sóc bệnh vảy nến trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q370,Ngoài phạm vi,out_of_scope,medium,Tài liệu có cung cấp hướng dẫn điều trị đau nửa đầu không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị đau nửa đầu trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q371,Ngoài phạm vi,out_of_scope,medium,Tài liệu có hướng dẫn điều trị viêm ruột thừa cấp không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị viêm ruột thừa cấp trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q372,Ngoài phạm vi,out_of_scope,medium,Tài liệu có nói về chế độ dinh dưỡng cho phụ nữ mang thai không?,Cần trả lời rằng chưa tìm thấy thông tin về chế độ dinh dưỡng cho phụ nữ mang thai trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q373,Ngoài phạm vi,out_of_scope,medium,Tài liệu có hướng dẫn điều trị sâu răng không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị sâu răng trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q374,Ngoài phạm vi,out_of_scope,medium,Tài liệu có cung cấp phác đồ điều trị suy tim không?,Cần trả lời rằng chưa tìm thấy thông tin về phác đồ điều trị suy tim trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q375,Ngoài phạm vi,out_of_scope,medium,Tài liệu có nói về điều trị viêm loét dạ dày tá tràng không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị viêm loét dạ dày tá tràng trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q376,Ngoài phạm vi,out_of_scope,medium,Tài liệu có hướng dẫn điều trị rối loạn lo âu không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị rối loạn lo âu trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q377,Ngoài phạm vi,out_of_scope,medium,Tài liệu có nói về phác đồ điều trị viêm khớp dạng thấp không?,Cần trả lời rằng chưa tìm thấy thông tin về phác đồ điều trị viêm khớp dạng thấp trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q378,Ngoài phạm vi,out_of_scope,medium,Tài liệu có hướng dẫn điều trị sỏi thận không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị sỏi thận trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q379,Ngoài phạm vi,out_of_scope,medium,Tài liệu có cung cấp thông tin về điều trị bệnh Parkinson không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị bệnh Parkinson trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q380,Ngoài phạm vi,out_of_scope,medium,Tài liệu có nói về điều trị rối loạn mỡ máu không?,Cần trả lời rằng chưa tìm thấy thông tin về điều trị rối loạn mỡ máu trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q381,Ngoài phạm vi,out_of_scope,medium,"Trong phạm vi tài liệu hiện có, Tài liệu hiện có có cung cấp hướng dẫn điều trị bệnh tay chân miệng không?",Cần trả lời rằng chưa tìm thấy thông tin này trong tài liệu hiện có nếu bệnh tay chân miệng không nằm trong cơ sở tri thức được cung cấp.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q382,Ngoài phạm vi,out_of_scope,medium,"Trong phạm vi tài liệu hiện có, Tài liệu có nói về phác đồ điều trị ung thư phổi không?",Cần trả lời rằng chưa tìm thấy thông tin về phác đồ điều trị ung thư phổi trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q383,Ngoài phạm vi,out_of_scope,medium,"Trong phạm vi tài liệu hiện có, Tài liệu có hướng dẫn dùng thuốc điều trị tăng huyết áp không?",Cần trả lời rằng chưa tìm thấy thông tin về điều trị tăng huyết áp trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q384,Ngoài phạm vi,out_of_scope,medium,"Trong phạm vi tài liệu hiện có, Tài liệu có cung cấp hướng dẫn điều trị đái tháo đường type 2 không?",Cần trả lời rằng chưa tìm thấy thông tin về điều trị đái tháo đường type 2 trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
Q385,Ngoài phạm vi,out_of_scope,medium,"Trong phạm vi tài liệu hiện có, Tài liệu hiện có có nói về điều trị trầm cảm không?",Cần trả lời rằng chưa tìm thấy thông tin về điều trị trầm cảm trong tài liệu hiện có.,refuse_due_to_missing_context,,Câu kiểm tra khả năng từ chối khi thiếu context,need_review,fixed_template,manual_template,fixed_template,out_of_scope,,,0,,,[],1,non_context_kept
